,出现次数,标签占比,标签召回率,标签查准率,品类,品类占比,品类召回率,品类查准率,机审是否支持,是否fordeal关注,统计时间段
accept,26044.0,0.2429318981036686,0.9782,0.9896,马克杯,0.24641114852574925,0.9683251693984933,0.9784372260286937,否,否,2022-04-25~2022-05-09
accept,3393.0,0.031649052767076774,0.9334,0.9888,A型连衣裙,0.03225535645993265,0.9242421052631579,0.9729390977443608,否,否,2022-04-25~2022-05-09
accept,3335.0,0.03110804331806692,0.9031,0.966,短袖T恤,0.03313216487729346,0.8786116835585586,0.9260170608108108,否,否,2022-04-25~2022-05-09
accept,3235.0,0.030175268405980952,0.9549,0.9971,休闲鞋,0.030277873646310408,0.952280191004313,0.9938186999383857,否,否,2022-04-25~2022-05-09
accept,2422.0,0.022591808370722062,0.9719,0.9992,男士跑步鞋,0.02261046386896378,0.9710981023102311,0.9983755775577559,否,否,2022-04-25~2022-05-09
accept,1962.0,0.018301043775126626,0.8491,0.9876,戒指/指环,0.01869280923820273,0.8417835329341318,0.9683206586826348,否,否,2022-04-25~2022-05-09
accept,1893.0,0.01765742908578731,0.9282,0.9989,时尚拖鞋,0.017732051078754186,0.9274500789058392,0.9949706996317728,否,否,2022-04-25~2022-05-09
accept,1834.0,0.01710709188765659,0.9258,0.9889,斜挎小包,0.01734961336479894,0.9166217204301074,0.9760272043010751,否,否,2022-04-25~2022-05-09
accept,1648.0,0.015372130551176696,0.9326,1.0,男式板鞋,0.015418769296780994,0.9328038717483363,0.997318814277072,否,否,2022-04-25~2022-05-09
accept,1643.0,0.015325491805572397,0.7797,0.9915,项链,0.015707929519527646,0.7779386579572446,0.9690435273159145,否,否,2022-04-25~2022-05-09
accept,1568.0,0.014625910621507924,0.9624,0.9987,凉鞋,0.01469120486535394,0.9612973333333334,0.994696888888889,否,否,2022-04-25~2022-05-09
accept,1257.0,0.011724980644920575,0.9173,0.9722,休闲皮鞋,0.012163384853600977,0.8942072852760736,0.9469194785276073,否,否,2022-04-25~2022-05-09
accept,1217.0,0.011351870680086189,0.94,0.9072,时尚/休闲套装,0.012564478065797942,0.8589309576837416,0.837316555308092,否,否,2022-04-25~2022-05-09
accept,1189.0,0.011090693704702118,0.8452,0.995,X型连衣裙,0.011193298945031575,0.8424527499999999,0.9861816666666666,否,否,2022-04-25~2022-05-09
accept,1135.0,0.010586995252175697,0.6185,0.9643,S型连衣裙,0.01129590418536103,0.620972667217176,0.9103092485549135,否,否,2022-04-25~2022-05-09
accept,1124.0,0.01048439001184624,0.9128,0.9894,石英表,0.010717583739867732,0.9051237597911226,0.9714561357702348,否,否,2022-04-25~2022-05-09
accept,1075.0,0.010027330304924118,0.9172,0.996,单肩包,0.010101952297890996,0.914118190212373,0.9892107109879963,否,否,2022-04-25~2022-05-09
accept,1061.0,0.009896741817232083,0.934,0.99,套装（不包含爬服类）,0.010036658054044977,0.9256259293680299,0.977592936802974,否,否,2022-04-25~2022-05-09
accept,1028.0,0.009588926096243715,0.751,0.9674,欧美模特套装,0.010232540785583031,0.7429615314494074,0.9160053783044667,否,否,2022-04-25~2022-05-09
accept,1010.0,0.009421026612068242,0.902,0.9712,靴子,0.00971951458393575,0.8762186180422266,0.9417672744721689,否,否,2022-04-25~2022-05-09
accept,985.0,0.00918783288404675,0.9543,0.9761,苹果手机保护壳/套,0.00942102661206824,0.9326581188118813,0.9530951485148516,否,否,2022-04-25~2022-05-09
accept,979.0,0.009131866389321593,0.906,0.9955,拎包/手提包,0.00925312712789277,0.9031994959677418,0.9842416330645162,否,否,2022-04-25~2022-05-09
accept,976.0,0.009103883141959014,0.8596,1.0,耳环,0.009243799378771908,0.861725126135217,0.9864742684157417,否,否,2022-04-25~2022-05-09
accept,959.0,0.0089453114069044,0.9353,0.9978,女士上衣,0.009001277901629558,0.9325934715025908,0.9919293264248705,否,否,2022-04-25~2022-05-09
accept,894.0,0.008339007714048522,0.774,0.9858,礼服/晚装,0.00865615118415775,0.7715049568965517,0.9535915948275862,否,否,2022-04-25~2022-05-09
accept,892.0,0.008320352215806804,0.9294,0.9928,衬衫,0.008562873692949155,0.9248627450980392,0.9732631808278868,否,否,2022-04-25~2022-05-09
accept,844.0,0.00787262025800554,0.9265,0.9899,H型连衣裙,0.007965897749214136,0.9179929742388759,0.9786798594847776,否,否,2022-04-25~2022-05-09
accept,748.0,0.006977156342403015,0.9626,0.9931,床品套件/四件套/多件套,0.007051778335369892,0.9563820105820106,0.9836851851851852,否,否,2022-04-25~2022-05-09
accept,747.0,0.006967828593282155,0.9398,0.9957,高跟凉鞋,0.006995811840644734,0.9360408,0.9917172000000001,否,否,2022-04-25~2022-05-09
accept,601.0,0.005605977221636647,0.9834,1.0,运动鞋,0.005643288218120086,0.9835097520661158,0.9954228099173553,否,否,2022-04-25~2022-05-09
accept,582.0,0.005428749988340313,0.957,0.9929,连衣裙,0.005475388733944612,0.9505519591141396,0.9847267461669504,否,否,2022-04-25~2022-05-09
accept,581.0,0.005419422239219454,0.9759,0.9965,短袖Polo衫,0.005447405486582033,0.9725989726027398,0.9918479452054796,否,否,2022-04-25~2022-05-09
accept,576.0,0.005372783493615156,0.9184,0.9981,鸭舌帽,0.005438077737461172,0.9142339622641511,0.9869135506003431,否,否,2022-04-25~2022-05-09
accept,565.0,0.005270178253285699,0.9381,0.9962,机械表,0.005326144748010857,0.9352481611208406,0.9871327495621717,否,否,2022-04-25~2022-05-09
accept,559.0,0.0052142117585605415,0.9231,0.9942,高跟鞋,0.00525152275504398,0.9183177619893427,0.9875314387211366,否,否,2022-04-25~2022-05-09
accept,553.0,0.005158245263835384,0.9204,0.9961,半身裙,0.005326144748010858,0.9194070052539405,0.9738695271453589,否,否,2022-04-25~2022-05-09
accept,543.0,0.005064967772626787,0.895,0.94,现代装饰画,0.00578320445493298,0.8564267741935483,0.8789709677419354,否,否,2022-04-25~2022-05-09
accept,531.0,0.004953034783176472,0.7815,0.9905,手链,0.005167573012956244,0.7815467509025271,0.9551879061371842,否,否,2022-04-25~2022-05-09
accept,510.0,0.004757152051638419,0.8569,0.9776,正装皮鞋,0.004897068288451313,0.8419400000000001,0.9553828571428572,否,否,2022-04-25~2022-05-09
accept,500.0,0.0046638745604298225,0.964,0.9979,女士跑步鞋,0.004673202309550682,0.9620758483033931,0.9959081836327345,否,否,2022-04-25~2022-05-09
accept,492.0,0.004589252567462946,0.7927,0.8864,其它节庆用品,0.005438077737461173,0.7341509433962264,0.8067632933104631,否,否,2022-04-25~2022-05-09
accept,475.0,0.004430680832408332,0.8526,1.0,耳钉,0.0044773195780126295,0.8541354166666668,0.9903062500000002,否,否,2022-04-25~2022-05-09
accept,466.0,0.004346731090320595,0.7103,0.9851,休闲短裤,0.004430680832408332,0.7052618947368422,0.9669882105263158,否,否,2022-04-25~2022-05-09
accept,446.0,0.004160176107903402,0.8318,1.0,墨镜,0.004160176107903402,0.8318,1.0,否,否,2022-04-25~2022-05-09
accept,418.0,0.0038989991325193317,0.9761,0.9976,无模特套装,0.003908326881640192,0.9737704057279235,0.9952190930787589,否,否,2022-04-25~2022-05-09
accept,417.0,0.003889671383398472,0.9137,0.987,长袖衬衫,0.003954965627244489,0.9033320754716981,0.9719747641509434,否,否,2022-04-25~2022-05-09
accept,415.0,0.003871015885156753,0.812,0.9941,连体长裤,0.00393631012900277,0.810379383886256,0.9789056872037915,否,否,2022-04-25~2022-05-09
accept,386.0,0.0036005111606518233,0.9404,0.9837,手拿包,0.003665805404497841,0.926195165394402,0.9675483460559796,否,否,2022-04-25~2022-05-09
accept,385.0,0.0035911834115309633,0.8494,0.9058,其它日用家电,0.004010932121969647,0.7814395348837211,0.8353220930232559,否,否,2022-04-25~2022-05-09
accept,380.0,0.003544544665926665,0.8789,0.994,女士睡衣/家居服套装,0.003600511160651823,0.8756015544041452,0.9797927461139897,否,否,2022-04-25~2022-05-09
accept,377.0,0.0035165614185640862,0.9257,1.0,皇冠配饰,0.0035352169168058056,0.9260920844327175,0.9950749340369393,否,否,2022-04-25~2022-05-09
accept,362.0,0.0033766451817511915,0.942,0.9971,帆布鞋,0.003385972930872051,0.939404958677686,0.9943531680440773,否,否,2022-04-25~2022-05-09
禁销,354.0,0.0033020231887843144,0.2938,0.2097,马克杯,0.24641114852574925,0.9683251693984933,0.9784372260286937,否,否,2022-04-25~2022-05-09
accept,344.0,0.003208745697575718,0.936,0.9969,阿拉伯女装,0.0032180734466965774,0.9332869565217392,0.9940104347826088,否,否,2022-04-25~2022-05-09
accept,336.0,0.003134123704608841,0.8363,0.9965,胸针,0.0031621069519714197,0.8347991150442479,0.9879920353982301,否,否,2022-04-25~2022-05-09
accept,329.0,0.003068829460762823,0.9331,0.9746,男士背包,0.0031994179484548585,0.9125069970845482,0.9448157434402332,否,否,2022-04-25~2022-05-09
accept,326.0,0.0030408462134002444,0.9847,0.9969,男士足球服,0.003050173962521104,0.9816886850152906,0.9938513761467891,否,否,2022-04-25~2022-05-09
accept,324.0,0.003022190715158525,0.9012,1.0,宽沿帽/太阳帽,0.0030315184642793844,0.9015040000000001,0.9970329230769231,否,否,2022-04-25~2022-05-09
accept,318.0,0.0029662242204333673,0.7358,0.9832,其他连衣裙,0.003106140457246262,0.7356873873873874,0.9442405405405405,否,否,2022-04-25~2022-05-09
accept,316.0,0.002947568722191648,0.9462,1.0,女式板鞋,0.002947568722191648,0.9462,1.0,否,否,2022-04-25~2022-05-09
accept,308.0,0.0028729467292247708,0.8734,0.9782,牛仔长裤,0.0029662242204333673,0.8585132075471698,0.9510333333333334,否,否,2022-04-25~2022-05-09
accept,294.0,0.002742358241532736,0.9592,0.9965,平底凉鞋,0.0027516859906535954,0.9559484745762713,0.9931220338983052,否,否,2022-04-25~2022-05-09
accept,292.0,0.0027237027432910166,0.976,1.0,Polo衫,0.0027237027432910166,0.976,1.0,否,否,2022-04-25~2022-05-09
accept,268.0,0.002499836764390385,0.1567,0.8235,分体泳衣,0.0032647121923008757,0.32854857142857147,0.6877548571428571,否,否,2022-04-25~2022-05-09
accept,268.0,0.002499836764390385,0.6828,0.8798,比基尼,0.003385972930872051,0.6969322314049587,0.7677366391184574,否,否,2022-04-25~2022-05-09
accept,266.0,0.002481181266148666,0.9361,0.996,三星手机保护壳/套,0.0024905090152695254,0.9325940074906368,0.9922696629213484,否,否,2022-04-25~2022-05-09
accept,266.0,0.002481181266148666,0.8947,0.9754,其它手办,0.0026024420047198412,0.8781010752688173,0.9371197132616488,否,否,2022-04-25~2022-05-09
accept,264.0,0.0024625257679069465,0.9697,0.9697,休闲长裤,0.0025371477608738236,0.9411794117647059,0.9411794117647059,否,否,2022-04-25~2022-05-09
accept,251.0,0.002341265029335771,0.7689,0.9948,其它园艺用品,0.00236924827669835,0.7676925196850394,0.9834346456692913,否,否,2022-04-25~2022-05-09
accept,246.0,0.002294626283731473,0.9797,0.9837,T恤,0.00236924827669835,0.9645913385826772,0.9667141732283465,否,否,2022-04-25~2022-05-09
accept,246.0,0.002294626283731473,0.4593,0.9496,男士内裤,0.0028263079836204725,0.5412069306930694,0.8231089108910891,否,否,2022-04-25~2022-05-09
accept,244.0,0.0022759707854897535,0.9754,1.0,短靴,0.0022759707854897535,0.9754,1.0,否,否,2022-04-25~2022-05-09
accept,241.0,0.0022479875381271747,0.9212,0.9955,乐福鞋/单鞋,0.002257315287248034,0.9173933884297522,0.9913863636363638,否,否,2022-04-25~2022-05-09
accept,236.0,0.0022013487925228764,0.9322,0.9524,电子表,0.0023785760258192095,0.8901913725490196,0.9041101960784315,否,否,2022-04-25~2022-05-09
accept,236.0,0.0022013487925228764,0.6907,0.9939,外穿背心/吊带,0.002238659789006315,0.6916883333333332,0.9780099999999999,否,否,2022-04-25~2022-05-09
禁销,214.0,0.001996138311863964,0.5093,0.3159,短袖T恤,0.03313216487729346,0.8786116835585586,0.9260170608108108,否,否,2022-04-25~2022-05-09
accept,213.0,0.0019868105627431046,0.9437,1.0,连身衣/爬服/哈衣,0.0020707603048308416,0.9459824324324323,0.976835135135135,否,否,2022-04-25~2022-05-09
accept,211.0,0.001968155064501385,0.9716,1.0,16岁),0.001996138311863964,0.9719981308411215,0.9929906542056075,否,否,2022-04-25~2022-05-09
accept,211.0,0.001968155064501385,0.891,0.9947,摆件,0.0020614325557099817,0.8778316742081448,0.9572099547511311,否,否,2022-04-25~2022-05-09
accept,207.0,0.0019308440680179467,0.8502,1.0,彩色太阳镜,0.0019308440680179467,0.8502,1.0,否,否,2022-04-25~2022-05-09
accept,202.0,0.0018842053224136484,0.8812,1.0,篮球鞋,0.0018842053224136484,0.8812,1.0,否,否,2022-04-25~2022-05-09
accept,202.0,0.0018842053224136484,0.8762,0.9779,休闲裤,0.001968155064501385,0.8577819905213271,0.9436061611374408,否,否,2022-04-25~2022-05-09
accept,192.0,0.001790927831205052,0.849,0.9939,凉拖鞋,0.0018002555803259116,0.8446010362694301,0.9887502590673575,否,否,2022-04-25~2022-05-09
accept,192.0,0.001790927831205052,0.8698,0.994,整顶假发,0.0018375665768093502,0.8680284263959391,0.9722715736040609,否,否,2022-04-25~2022-05-09
accept,190.0,0.0017722723329633326,0.9211,0.9722,其他手机保护壳/套,0.00183756657680935,0.8985223350253807,0.9431197969543147,否,否,2022-04-25~2022-05-09
accept,190.0,0.0017722723329633326,0.9737,0.9893,男士运动背心,0.0018282388276884905,0.9643020408163264,0.9726193877551019,否,否,2022-04-25~2022-05-09
accept,184.0,0.0017163058382381748,0.7772,0.8938,其它,0.0019588273153805257,0.7190714285714286,0.8262,否,否,2022-04-25~2022-05-09
accept,178.0,0.001660339343513017,0.8596,1.0,手镯,0.0016696670926338766,0.8603843575418995,0.9946927374301675,否,否,2022-04-25~2022-05-09
accept,173.0,0.0016137005979087187,0.9133,0.9518,女士背包,0.0016883225908755958,0.8729331491712707,0.9097314917127072,否,否,2022-04-25~2022-05-09
accept,173.0,0.0016137005979087187,0.8497,0.9671,浴室用品配件,0.0016883225908755958,0.8287187845303867,0.9301187845303867,否,否,2022-04-25~2022-05-09
accept,172.0,0.001604372848787859,0.8198,1.0,车用钥匙包,0.001604372848787859,0.8198,1.0,否,否,2022-04-25~2022-05-09
accept,165.0,0.0015390786049418416,0.9273,0.9935,登山鞋/徒步鞋,0.001557734103183561,0.916194610778443,0.9816017964071856,否,否,2022-04-25~2022-05-09
accept,165.0,0.0015390786049418416,0.9818,0.9529,宣传单/海报/说明书,0.0016137005979087187,0.9363988439306359,0.9088352601156069,否,否,2022-04-25~2022-05-09
accept,157.0,0.0014644566119749642,0.8726,0.9856,腰包/胸包,0.0014831121102166836,0.8616238993710691,0.9732025157232703,否,否,2022-04-25~2022-05-09
accept,155.0,0.001445801113733245,0.9742,0.9934,厚底凉鞋,0.0014551288628541048,0.9679551282051282,0.9870320512820513,否,否,2022-04-25~2022-05-09
accept,152.0,0.001417817866370666,0.9474,1.0,围巾/丝巾/披肩,0.0014271456154915257,0.9477437908496731,0.9941901960784313,否,否,2022-04-25~2022-05-09
accept,151.0,0.0014084901172498065,0.8609,0.8784,短袖衬衫,0.0016043728487878592,0.7732372093023254,0.787074418604651,否,否,2022-04-25~2022-05-09
accept,148.0,0.0013805068698872274,0.723,0.9817,小夜灯,0.0015110953575792625,0.7345888888888888,0.9221567901234567,否,否,2022-04-25~2022-05-09
accept,147.0,0.001371179120766368,0.8844,1.0,女袜,0.001371179120766368,0.8844,1.0,否,否,2022-04-25~2022-05-09
accept,146.0,0.0013618513716455083,0.9315,0.9784,夹克/外套,0.0014178178663706662,0.9144671052631579,0.947371052631579,否,否,2022-04-25~2022-05-09
accept,145.0,0.0013525236225246486,0.9586,1.0,坡跟凉鞋,0.0013525236225246486,0.9586,1.0,否,否,2022-04-25~2022-05-09
accept,141.0,0.00131521262604121,0.7801,0.9402,男运动中长裤、短裤,0.0013898346190080871,0.7449268456375839,0.8913946308724834,否,否,2022-04-25~2022-05-09
accept,137.0,0.0012779016295577715,0.8394,1.0,乐福鞋,0.0012779016295577715,0.8394,1.0,否,否,2022-04-25~2022-05-09
accept,136.0,0.0012685738804369118,0.8603,0.9915,钥匙扣,0.0013058848769203503,0.8571485714285714,0.9685285714285714,否,否,2022-04-25~2022-05-09
禁销,130.0,0.0012126073857117539,0.1,0.1831,时尚/休闲套装,0.012564478065797942,0.8589309576837416,0.837316555308092,否,否,2022-04-25~2022-05-09
accept,129.0,0.0012032796365908942,0.876,1.0,女式钱包,0.0012032796365908942,0.876,1.0,否,否,2022-04-25~2022-05-09
accept,127.0,0.001184624138349175,0.9843,0.9843,坎肩T恤,0.0012032796365908944,0.9690395348837209,0.9690395348837209,否,否,2022-04-25~2022-05-09
accept,120.0,0.0011193298945031574,0.3417,0.8039,潜水套装,0.0016696670926338764,0.5028128491620112,0.6651016759776537,否,否,2022-04-25~2022-05-09
accept,120.0,0.0011193298945031574,0.875,0.9545,更多日用品,0.0012032796365908942,0.8449581395348837,0.9189116279069768,否,否,2022-04-25~2022-05-09
accept,120.0,0.0011193298945031574,0.85,1.0,男式钱包,0.0011193298945031574,0.85,1.0,否,否,2022-04-25~2022-05-09
accept,120.0,0.0011193298945031574,0.9667,0.9748,耳机配件,0.0011473131418657362,0.9431219512195123,0.9510243902439025,否,否,2022-04-25~2022-05-09
accept,118.0,0.0011006743962614382,0.8559,0.9902,发夹,0.001128657643624017,0.851209090909091,0.9687487603305786,否,否,2022-04-25~2022-05-09
accept,118.0,0.0011006743962614382,0.9576,0.9187,贴纸/贴画,0.0012126073857117539,0.8845938461538463,0.864663076923077,否,否,2022-04-25~2022-05-09
accept,118.0,0.0011006743962614382,0.9153,0.9908,亚洲模特套装,0.001110002145382298,0.9076084033613445,0.9824739495798319,否,否,2022-04-25~2022-05-09
accept,118.0,0.0011006743962614382,0.8644,0.9714,项坠/吊坠,0.0011659686401074558,0.8479951999999998,0.9266016,否,否,2022-04-25~2022-05-09
accept,111.0,0.0010353801524154206,0.8378,0.9789,其他收纳包,0.0010726911488988591,0.8260504347826086,0.948715652173913,否,否,2022-04-25~2022-05-09
accept,110.0,0.001026052403294561,0.8273,0.9891,牛仔短裤,0.0010447079015362803,0.8214553571428571,0.9723767857142857,否,否,2022-04-25~2022-05-09
accept,107.0,0.000998069155931982,0.6075,0.8904,缝纫配件,0.001128657643624017,0.5868008264462811,0.8151471074380165,否,否,2022-04-25~2022-05-09
accept,106.0,0.0009887414068111223,0.8962,1.0,面膜,0.0009887414068111223,0.8962,1.0,否,否,2022-04-25~2022-05-09
accept,106.0,0.0009887414068111223,0.9434,0.9259,无檐帽,0.0010633633997779997,0.8771964912280701,0.8609245614035086,否,否,2022-04-25~2022-05-09
accept,105.0,0.0009794136576902629,0.9333,1.0,护腕/臂/肘/指,0.0009794136576902629,0.9333,1.0,否,否,2022-04-25~2022-05-09
accept,105.0,0.0009794136576902629,0.8667,1.0,四件套,0.0009980691559319823,0.8691915887850467,0.983644859813084,否,否,2022-04-25~2022-05-09
accept,104.0,0.0009700859085694031,0.7981,0.9765,皮带/腰带,0.0009887414068111223,0.7830415094339623,0.9580754716981132,否,否,2022-04-25~2022-05-09
accept,103.0,0.0009607581594485435,0.9223,1.0,低跟凉鞋,0.0009607581594485435,0.9223,1.0,否,否,2022-04-25~2022-05-09
accept,101.0,0.0009421026612068242,0.802,1.0,唇膏/口红,0.0009421026612068242,0.802,1.0,否,否,2022-04-25~2022-05-09
accept,99.0,0.0009234471629651049,0.5455,1.0,连体短裤,0.0009700859085694032,0.5673509615384615,0.9576442307692307,否,否,2022-04-25~2022-05-09
禁销,95.0,0.0008861361664816663,0.7368,0.4516,比基尼,0.003385972930872051,0.6969322314049587,0.7677366391184574,否,否,2022-04-25~2022-05-09
accept,95.0,0.0008861361664816663,0.9684,1.0,儿童礼服,0.0008861361664816663,0.9684,1.0,否,否,2022-04-25~2022-05-09
accept,94.0,0.0008768084173608067,0.8511,1.0,脚/足部矫正,0.0008768084173608067,0.8511,1.0,否,否,2022-04-25~2022-05-09
accept,93.0,0.000867480668239947,0.914,1.0,发箍,0.0008861361664816663,0.9158105263157895,0.9859642105263159,否,否,2022-04-25~2022-05-09
accept,92.0,0.0008581529191190874,0.837,1.0,框架眼镜,0.0008581529191190874,0.837,1.0,否,否,2022-04-25~2022-05-09
accept,91.0,0.0008488251699982277,0.6374,0.9831,智能手表手环表带/腕带,0.0008581529191190874,0.6304717391304347,0.9724141304347825,否,否,2022-04-25~2022-05-09
禁销,91.0,0.0008488251699982277,0.4176,0.3762,其它节庆用品,0.005438077737461173,0.7341509433962264,0.8067632933104631,否,否,2022-04-25~2022-05-09
accept,90.0,0.000839497420877368,0.9222,1.0,皮鞋,0.000839497420877368,0.9222,1.0,否,否,2022-04-25~2022-05-09
accept,90.0,0.000839497420877368,0.5778,1.0,打底裤,0.0008488251699982277,0.5824395604395604,0.9893164835164835,否,否,2022-04-25~2022-05-09
accept,89.0,0.0008301696717565085,0.9775,0.9886,男运动t恤,0.0008394974208773681,0.9666388888888888,0.9776155555555556,否,否,2022-04-25~2022-05-09
accept,85.0,0.0007928586752730699,0.9647,1.0,板鞋,0.0007928586752730699,0.9647,1.0,否,否,2022-04-25~2022-05-09
accept,84.0,0.0007835309261522102,0.9048,0.9744,乳液/面霜,0.0008021864243939295,0.8837581395348838,0.9517395348837211,否,否,2022-04-25~2022-05-09
accept,83.0,0.0007742031770313505,0.8193,0.8718,挂毯/壁毯,0.0009514304103276838,0.7549235294117648,0.7856107843137256,否,否,2022-04-25~2022-05-09
禁销,82.0,0.0007648754279104909,0.8902,0.2441,分体泳衣,0.0032647121923008757,0.32854857142857147,0.6877548571428571,否,否,2022-04-25~2022-05-09
accept,82.0,0.0007648754279104909,0.9756,1.0,其它运动鞋,0.0007648754279104909,0.9756,1.0,否,否,2022-04-25~2022-05-09
accept,82.0,0.0007648754279104909,0.8902,0.9733,防晒袖套,0.0007928586752730699,0.8705458823529412,0.9428705882352942,否,否,2022-04-25~2022-05-09
accept,82.0,0.0007648754279104909,0.939,0.9872,手提包,0.0008021864243939295,0.9302093023255813,0.9612186046511628,否,否,2022-04-25~2022-05-09
accept,81.0,0.0007555476787896312,0.6667,0.8182,野餐炉具,0.0008861361664816663,0.5895084210526316,0.7221894736842105,否,否,2022-04-25~2022-05-09
accept,81.0,0.0007555476787896312,0.8642,1.0,两件套,0.0007555476787896312,0.8642,1.0,否,否,2022-04-25~2022-05-09
accept,80.0,0.0007462199296687717,0.75,1.0,其它工具,0.0007648754279104909,0.7560975609756098,0.9781780487804878,否,否,2022-04-25~2022-05-09
accept,80.0,0.0007462199296687717,0.9,1.0,纸巾盒,0.0007462199296687717,0.9,1.0,否,否,2022-04-25~2022-05-09
accept,78.0,0.0007275644314270524,0.9872,0.9872,男士背心,0.0007368921805479121,0.9747037974683543,0.9747037974683543,否,否,2022-04-25~2022-05-09
accept,78.0,0.0007275644314270524,0.8974,1.0,指甲贴/指甲片,0.0007275644314270524,0.8974,1.0,否,否,2022-04-25~2022-05-09
accept,77.0,0.0007182366823061927,0.7273,1.0,泳衣套装,0.0007182366823061927,0.7273,1.0,否,否,2022-04-25~2022-05-09
禁销,76.0,0.000708908933185333,0.6579,0.104,S型连衣裙,0.01129590418536103,0.620972667217176,0.9103092485549135,否,否,2022-04-25~2022-05-09
禁销,76.0,0.000708908933185333,0.5921,0.4545,现代装饰画,0.00578320445493298,0.8564267741935483,0.8789709677419354,否,否,2022-04-25~2022-05-09
accept,76.0,0.000708908933185333,0.8684,1.0,发带,0.0007182366823061927,0.8701090909090907,0.9886363636363635,否,否,2022-04-25~2022-05-09
accept,75.0,0.0006995811840644734,0.8933,1.0,卡包,0.0006995811840644734,0.8933,1.0,否,否,2022-04-25~2022-05-09
accept,75.0,0.0006995811840644734,0.9867,0.9737,长袖T恤,0.0007182366823061927,0.9610714285714286,0.9484090909090909,否,否,2022-04-25~2022-05-09
accept,74.0,0.0006902534349436137,0.5,0.5968,钢笔,0.001026052403294561,0.37272363636363637,0.52048,否,否,2022-04-25~2022-05-09
accept,73.0,0.0006809256858227541,0.7123,0.963,睡裙,0.000736892180547912,0.7088367088607597,0.9025215189873418,否,否,2022-04-25~2022-05-09
accept,72.0,0.0006715979367018944,0.9722,0.9459,旅行袋,0.0007182366823061927,0.9220571428571428,0.9061207792207792,否,否,2022-04-25~2022-05-09
accept,72.0,0.0006715979367018944,0.9583,1.0,其他杯子,0.0006715979367018944,0.9583,1.0,否,否,2022-04-25~2022-05-09
accept,71.0,0.0006622701875810349,0.8451,0.9836,男装背心,0.0006715979367018946,0.8333624999999999,0.9699388888888889,否,否,2022-04-25~2022-05-09
accept,71.0,0.0006622701875810349,0.9155,1.0,游泳镜,0.0006622701875810349,0.9155,1.0,否,否,2022-04-25~2022-05-09
accept,70.0,0.0006529424384601752,0.8286,0.9667,其它罩类/套类,0.0006809256858227541,0.808245205479452,0.9328452054794519,否,否,2022-04-25~2022-05-09
accept,69.0,0.0006436146893393155,0.8406,0.9831,手机支架/手机座,0.0006529424384601752,0.8285914285714285,0.9690557142857142,否,否,2022-04-25~2022-05-09
accept,69.0,0.0006436146893393155,0.9275,1.0,阔腿裤,0.0006436146893393155,0.9275,1.0,否,否,2022-04-25~2022-05-09
accept,69.0,0.0006436146893393155,0.0145,1.0,文胸,0.0006436146893393155,0.0145,1.0,否,否,2022-04-25~2022-05-09
accept,69.0,0.0006436146893393155,0.8696,1.0,丝巾,0.0006436146893393155,0.8696,1.0,否,否,2022-04-25~2022-05-09
禁销,69.0,0.0006436146893393155,0.6232,0.1503,欧美模特套装,0.010232540785583031,0.7429615314494074,0.9160053783044667,否,否,2022-04-25~2022-05-09
accept,68.0,0.0006342869402184559,0.6471,1.0,女士瑜伽裤,0.0006436146893393156,0.6522144927536231,0.986086956521739,否,否,2022-04-25~2022-05-09
accept,68.0,0.0006342869402184559,0.9412,1.0,男式睡衣/家居服套装,0.0006342869402184559,0.9412,1.0,否,否,2022-04-25~2022-05-09
accept,67.0,0.0006249591910975962,0.9104,1.0,新娘头饰,0.0006249591910975962,0.9104,1.0,否,否,2022-04-25~2022-05-09
accept,67.0,0.0006249591910975962,0.9851,1.0,长裤（非牛仔）,0.0006249591910975962,0.9851,1.0,否,否,2022-04-25~2022-05-09
accept,67.0,0.0006249591910975962,0.8209,0.9483,DIY模具,0.0006529424384601752,0.7857185714285714,0.9076585714285714,否,否,2022-04-25~2022-05-09
accept,67.0,0.0006249591910975962,0.6866,1.0,鞋垫,0.0006249591910975962,0.6866,1.0,否,否,2022-04-25~2022-05-09
accept,66.0,0.0006156314419767366,0.9091,0.9836,斜挎包,0.0006249591910975963,0.8955313432835821,0.9689194029850746,否,否,2022-04-25~2022-05-09
accept,65.0,0.0006063036928558769,0.9385,0.9104,女装卫衣,0.0006622701875810348,0.8591901408450705,0.8334647887323945,否,否,2022-04-25~2022-05-09
禁销,65.0,0.0006063036928558769,0.4462,0.145,A型连衣裙,0.03225535645993265,0.9242421052631579,0.9729390977443608,否,否,2022-04-25~2022-05-09
accept,65.0,0.0006063036928558769,0.9077,1.0,妈咪包/袋,0.0006063036928558769,0.9077,1.0,否,否,2022-04-25~2022-05-09
accept,64.0,0.0005969759437350173,0.9531,0.9839,短裤（非牛仔）,0.000606303692855877,0.938436923076923,0.9687630769230768,否,否,2022-04-25~2022-05-09
accept,63.0,0.0005876481946141577,0.8571,0.9818,迷你风扇,0.0005969759437350173,0.8437078124999999,0.9664593749999999,否,否,2022-04-25~2022-05-09
accept,62.0,0.000578320445493298,0.3548,0.9565,沙滩裤,0.0005969759437350172,0.3593375,0.927390625,否,否,2022-04-25~2022-05-09
accept,62.0,0.000578320445493298,0.9355,1.0,足球鞋,0.000578320445493298,0.9355,1.0,否,否,2022-04-25~2022-05-09
